country,scene_type,lat,lon
Thailand,forest,16.4378249,102.8222788
Thailand,forest,15.700435499999998,103.23003400000002
Thailand,forest,15.8536332,103.5413017
Thailand,forest,16.2530394,103.2498639
Thailand,forest,18.6953143,100.7430687
Thailand,forest,16.4040461,102.3475378
Thailand,forest,17.1674008,102.7822733
Thailand,forest,17.226352899999995,102.5691722
Thailand,forest,16.660973,103.1446103
Thailand,forest,16.0078433,103.7754443
Thailand,forest,16.4253549,102.49790660000001
Thailand,forest,16.630032600000003,102.36612590000001
Thailand,forest,16.511051399999996,102.1752353
Thailand,forest,16.525962199999995,102.293334
Thailand,forest,16.523364499999996,102.21172150000001
Thailand,forest,16.513056300000002,102.3216279
Thailand,forest,16.4959505,102.5189031
Thailand,forest,16.595604700000003,102.453521
Thailand,forest,14.7342591,103.0575512
Thailand,forest,16.8741329,102.5662419
Thailand,forest,15.715689300000001,102.7589406
Thailand,forest,15.721631499999999,102.7766321
Thailand,forest,16.917854000000002,102.5448415
Thailand,forest,16.662043699999998,102.6972378
Thailand,forest,16.5431558,102.8066814
Thailand,forest,16.750094700000002,102.4290141
Thailand,forest,14.966914600000003,102.0730756
Thailand,forest,15.171351,102.0715183
Thailand,forest,16.204311699999995,102.7636712
Thailand,forest,16.0706275,102.8064969
Thailand,forest,16.094465599999996,102.8397538
Thailand,forest,15.860973700000002,102.6601976
Thailand,forest,15.8456889,102.5209129
Thailand,forest,16.3224923,102.7541814
Thailand,forest,16.0806172,101.8124744
Thailand,forest,16.417780700000005,102.1043252
Thailand,forest,16.423254499999995,102.1248207
Thailand,forest,16.3795369,102.0419644
Thailand,forest,16.705465199999995,102.3794165
Thailand,forest,16.7495656,102.1130944
Thailand,forest,16.517157600000004,102.0897431
Thailand,forest,16.513020799999996,102.0821967
Thailand,forest,16.5204017,102.0630388
Thailand,forest,16.593762399999992,101.9918512
Thailand,forest,17.127413199999992,102.9192428
Thailand,forest,17.2158529,102.795575
Thailand,forest,17.2641482,102.8491826
Thailand,forest,15.063873300000001,103.1620438
Thailand,forest,16.396804899999996,102.8378129
Thailand,forest,6.614525999999998,100.0625855
Thailand,forest,17.3561024,104.6059226
Thailand,forest,17.3708327,104.6929684
Thailand,forest,13.918716499999999,101.5683705
Thailand,forest,15.8919995,103.7787095
