country,scene_type,lat,lon
Malaysia,city,2.1494751,102.7714544
Malaysia,city,2.9603174999999995,101.7586731
Malaysia,city,2.2098952999999995,102.651091
Malaysia,city,3.073942899999999,101.5185278
Malaysia,city,2.512403599999999,102.8137391
Malaysia,city,2.4721537000000007,102.2323504
Malaysia,city,2.9338907999999995,101.6455587
Malaysia,city,2.266995,102.5399606
Malaysia,city,2.1455819999999997,102.5625436
Malaysia,city,2.9103431999999994,101.4694543
Malaysia,city,5.414161900000002,100.3287352
Malaysia,city,5.408201499999997,100.3697208
Malaysia,city,6.1247910999999995,102.2378065
Malaysia,city,3.0448393999999994,101.4447363
Malaysia,city,3.506428,101.1026777
Malaysia,city,2.0425046,102.5658852
Malaysia,city,3.5196354999999997,101.9133469
Malaysia,city,1.8147483000000002,103.4779698
Malaysia,city,1.5369721,103.66210300000002
Malaysia,city,1.5067603999999999,103.512715
Malaysia,city,4.413935300000001,101.3833074
Malaysia,city,5.5126654,100.554626
Malaysia,city,3.034232400000001,101.6170345
Malaysia,city,1.9181727999999996,103.1795162
Malaysia,city,1.826736,103.308715
Malaysia,city,3.0027624999999993,101.3966735
Malaysia,city,5.520700099999999,102.7470107
Malaysia,city,5.643519500000001,100.4869513
Malaysia,city,4.7720713,100.94087760000001
Malaysia,city,2.9045437999999995,102.8890517
Malaysia,city,2.5812963999999994,102.6117487
Malaysia,city,6.204502699999999,100.4126769
Malaysia,city,5.430663199999999,101.1296386
Malaysia,city,3.378008,101.4102245
Malaysia,city,6.3424075,100.190631
Malaysia,city,6.2002519,102.1706651
Malaysia,city,3.936658599999999,102.3719554
Malaysia,city,5.531158199999999,102.1993666
Malaysia,city,5.1700963,100.4785191
Malaysia,city,4.113886099999999,101.2883647
Malaysia,city,3.4236788,101.79340080000001
Malaysia,city,5.210127699999998,100.61159070000001
Malaysia,city,5.074294999999999,103.017201
Malaysia,city,2.0322421000000004,103.3190922
Malaysia,city,5.140432700000001,100.5902252
Malaysia,city,3.3651432999999997,101.6033076
Malaysia,city,1.3257890999999997,103.4442183
Malaysia,city,4.1728174,101.19075840000002
Malaysia,city,6.433067499999998,100.4300739
Malaysia,city,6.1685074,100.5185454
Malaysia,city,1.5242266000000002,103.82266420000002
Malaysia,city,4.186987799999998,102.0544343
Malaysia,city,2.6976278000000002,102.1584217
Malaysia,city,5.958876499999999,102.251282
Malaysia,city,5.605781099999998,100.641247
Malaysia,city,4.491665799999999,101.3885355
Malaysia,city,6.394603999999998,100.3041483
Malaysia,city,3.1136446999999996,101.8156587
Malaysia,city,3.4505700999999998,102.4190974
Malaysia,city,1.5993645999999997,103.820877
Malaysia,city,2.9473911000000004,101.8459911
Malaysia,city,5.992427000000002,100.4776159
Malaysia,city,5.5867352,100.4418379
Malaysia,city,2.8257189999999994,101.893793
Malaysia,city,6.0181186,101.9728195
Malaysia,city,3.4864509999999993,102.3514872
Malaysia,city,3.591148299999999,101.6048706
Malaysia,city,5.818854399999999,100.7442773
Malaysia,city,4.508305099999999,103.4418038
Malaysia,city,5.294813699999999,100.2595968
Malaysia,city,3.1276087,101.7538639
Malaysia,city,1.7336743,103.9006975
Malaysia,city,5.1300016,100.4893897
Malaysia,city,3.2467099000000004,102.4161575
Malaysia,city,4.764397199999999,103.4184463
Malaysia,city,1.6569369999999999,103.605879
Malaysia,city,2.0131679,103.0570724
Malaysia,city,6.061632199999999,102.4008505
Malaysia,city,4.8195692,101.0723496
Malaysia,city,3.5632608000000006,101.6607105
Malaysia,city,4.4768608,100.9093896
Malaysia,city,2.5888688,102.09434040000001
Malaysia,city,4.023176,101.026184
Malaysia,city,5.638080199999999,100.8428118
Malaysia,city,2.3522253,102.1089793
Malaysia,city,3.1377491999999996,101.3732079
Malaysia,city,3.0988792,101.6454202
Malaysia,city,5.722668099999999,100.4136266
Malaysia,city,3.690007899999999,101.5234848
Malaysia,city,5.3506953,100.2348979
Malaysia,city,2.5510589,102.7681181
Malaysia,city,2.526249099999999,101.8106156
Malaysia,city,4.2641077,101.2381026
Malaysia,city,6.0240402,100.3817648
Malaysia,city,5.012178799999999,100.5335986
Malaysia,city,3.4135539,102.0348145
Malaysia,city,5.1094869,100.9678905
Malaysia,city,6.140942599999999,100.6694554
Malaysia,city,6.266784899999998,100.4197465
Malaysia,city,4.0046715,101.302936
Malaysia,city,3.462396299999999,101.6550175
Malaysia,city,5.023470500000001,100.4354473
Malaysia,city,1.5354668,103.7572379
Malaysia,city,6.476860000000001,100.2591079
